Time,Latitude,Longitude,Place,Magnitude
2023-06-11T22:11:14.282Z,36.3852,141.7687,Japan,4.0
2023-06-11T12:25:38.578Z,24.201,122.4809,Japan,4.7
2023-06-11T09:54:44.886Z,42.5268,141.9005,Japan,6.2
2023-06-10T16:20:53.839Z,33.8345,135.1922,Japan,4.5
2023-06-08T21:20:55.904Z,31.2018,130.2253,Japan,4.9
2023-06-08T16:21:16.882Z,29.2789,132.0213,Japan,4.3
2023-06-08T10:34:29.455Z,37.8888,141.6162,Japan,4.4
2023-06-06T17:08:04.335Z,36.3117,141.7519,Japan,4.5
2023-06-06T16:10:37.730Z,36.2453,142.0593,Japan,4.5
2023-06-06T04:00:27.952Z,29.5775,130.4853,Japan,4.4
2023-06-05T21:05:34.060Z,38.9061,142.0628,Japan,4.3
2023-06-05T02:35:06.490Z,38.4328,142.3281,Japan,4.4
2023-06-04T22:10:32.071Z,25.1816,128.2919,Japan,5.0
2023-06-04T13:59:13.808Z,37.2183,142.2694,Japan,4.5
2023-06-04T06:50:12.174Z,35.5685,140.2729,Japan,4.3
2023-06-04T01:58:33.077Z,35.7132,140.0502,Japan,4.8
2023-06-03T18:57:29.726Z,42.8265,145.8768,Japan,4.2
2023-06-03T17:08:06.229Z,33.0663,135.8148,Japan,4.3
2023-06-03T10:35:40.433Z,41.978,142.5738,Japan,5.0
2023-06-02T23:43:40.332Z,25.9991,128.5121,Japan,4.2
2023-06-02T10:08:26.265Z,44.1434,141.948,Japan,4.1
2023-06-01T02:28:29.960Z,30.0056,129.8607,Japan,4.4
2023-06-01T01:18:30.816Z,23.9456,122.5759,Japan,4.2
2023-05-31T04:27:59.172Z,41.4176,142.0786,Japan,4.4
2023-05-31T01:04:32.659Z,38.9543,141.9101,Japan,4.1
2023-05-30T22:48:56.168Z,33.4203,139.2833,Japan,4.4
2023-05-30T13:52:01.587Z,37.4753,141.8637,Japan,4.3
2023-05-30T08:49:17.264Z,37.5033,137.4734,Japan,4.6
2023-05-29T18:59:08.662Z,26.0167,124.8884,Japan,4.0
2023-05-29T05:38:48.825Z,35.5444,140.2563,Japan,4.1
2023-05-28T22:58:33.467Z,35.6786,140.865,Japan,4.4
2023-05-28T20:17:49.984Z,29.83,129.5368,Japan,4.2
2023-05-27T13:52:12.351Z,30.0021,129.912,Japan,4.8
2023-05-27T13:49:44.488Z,35.6226,140.8207,Japan,4.4
2023-05-26T12:01:50.681Z,35.5823,140.7136,Japan,4.6
2023-05-26T11:07:39.640Z,35.5159,140.606,Japan,4.2
2023-05-26T10:03:24.100Z,35.5294,140.5281,Japan,6.1
2023-05-26T01:46:01.686Z,25.7118,126.1657,Japan,4.4
2023-05-25T00:43:10.329Z,34.8432,140.8268,Japan,4.3
2023-05-25T00:15:31.584Z,42.1166,142.517,Japan,4.6
2023-05-24T13:33:34.368Z,30.6688,129.653,Japan,4.3
2023-05-24T02:01:03.708Z,37.5775,144.3597,Japan,4.3
2023-05-23T10:45:48.223Z,26.1332,124.7522,Japan,4.1
2023-05-23T06:23:26.575Z,41.6893,143.4504,Japan,4.1
2023-05-22T23:11:42.289Z,25.5257,123.935,Japan,4.2
2023-05-22T13:58:26.477Z,42.8308,144.4942,Japan,4.2
2023-05-22T10:46:25.807Z,34.377,139.1655,Japan,4.9
2023-05-22T07:42:40.250Z,34.4462,139.3058,Japan,5.1
2023-05-21T23:18:49.352Z,37.6894,141.9801,Japan,4.1
2023-05-21T22:20:04.199Z,29.8362,129.1107,Japan,5.5
2023-05-21T15:20:27.816Z,37.5373,137.3086,Japan,4.4
2023-05-21T04:23:53.908Z,40.6649,143.0018,Japan,4.3
2023-05-21T02:21:53.452Z,39.7844,142.0005,Japan,4.4
2023-05-20T14:11:22.172Z,34.939,140.1882,Japan,4.6
2023-05-19T19:13:44.626Z,39.6195,144.4629,Japan,4.5
2023-05-18T21:56:27.163Z,33.2888,132.2106,Japan,4.6
2023-05-16T14:48:00.742Z,25.1156,124.4328,Japan,4.2
2023-05-16T11:57:13.336Z,33.2327,139.3961,Japan,4.7
2023-05-16T11:56:39.032Z,33.3263,139.1696,Japan,4.6
2023-05-16T11:04:48.758Z,33.3812,139.2314,Japan,4.3
2023-05-16T10:21:42.272Z,36.5622,140.7121,Japan,4.2
2023-05-15T09:44:31.380Z,33.2725,139.2745,Japan,4.6
2023-05-15T05:27:48.869Z,26.0298,128.5015,Japan,4.2
2023-05-15T03:21:10.150Z,27.0676,126.8256,Japan,4.4
2023-05-14T15:24:22.943Z,33.2608,139.2512,Japan,4.3
2023-05-14T14:05:29.590Z,33.3091,139.2826,Japan,4.8
2023-05-14T13:55:57.089Z,33.4166,139.3909,Japan,5.0
2023-05-14T11:34:41.147Z,33.2022,139.1515,Japan,4.1
2023-05-14T11:29:07.393Z,33.2405,139.2775,Japan,4.8
2023-05-14T10:11:35.287Z,33.4427,139.3262,Japan,5.6
2023-05-14T09:52:33.590Z,33.277,139.2717,Japan,4.2
2023-05-14T09:23:26.194Z,33.2733,139.5148,Japan,4.1
2023-05-14T08:46:11.059Z,33.279,139.2738,Japan,4.6
2023-05-14T08:44:09.023Z,33.3252,139.4954,Japan,5.0
2023-05-14T08:30:26.292Z,33.3194,139.3353,Japan,4.7
2023-05-14T08:25:35.737Z,33.3483,139.3133,Japan,4.6
2023-05-14T08:21:41.726Z,33.3132,139.3665,Japan,5.8
2023-05-14T08:19:10.401Z,33.3334,139.2949,Japan,4.4
2023-05-14T08:11:57.378Z,33.3767,139.3714,Japan,5.4
2023-05-14T07:03:24.359Z,33.3052,139.3771,Japan,4.7
2023-05-13T07:10:27.414Z,29.9909,129.9763,Japan,5.2
2023-05-12T12:45:05.742Z,33.4635,132.3792,Japan,4.3
2023-05-12T06:05:44.390Z,35.5849,139.2556,Japan,4.1
2023-05-11T13:50:08.819Z,24.3825,125.1988,Japan,4.7
2023-05-11T13:33:13.759Z,24.2156,125.2746,Japan,5.8
2023-05-11T09:52:44.010Z,42.3313,143.0155,Japan,5.2
2023-05-11T03:11:04.427Z,30.0506,129.8965,Japan,4.4
2023-05-10T19:16:42.518Z,35.1171,140.0913,Japan,5.2
2023-05-10T12:54:48.376Z,37.5921,137.2874,Japan,4.9
2023-05-10T02:20:56.995Z,35.724,139.9899,Japan,4.4
2023-05-09T23:42:02.568Z,39.9027,140.4653,Japan,4.0
2023-05-09T22:14:37.287Z,37.5372,137.2169,Japan,4.8
2023-05-09T18:02:54.790Z,39.9598,142.1384,Japan,4.3
2023-05-09T12:32:09.810Z,39.7436,141.937,Japan,4.2
2023-05-09T04:22:35.683Z,40.9667,141.9398,Japan,4.3
2023-05-09T02:05:55.093Z,37.5219,137.39,Japan,4.4
2023-05-08T20:16:13.279Z,37.6125,137.537,Japan,4.3
2023-05-08T20:14:17.486Z,37.5099,137.3075,Japan,4.9
2023-05-08T13:25:23.912Z,32.7878,140.4059,Japan,4.3
2023-05-08T09:23:11.086Z,24.7473,122.7397,Japan,4.9
2023-05-08T02:04:59.871Z,37.1603,140.0409,Japan,4.2
2023-05-06T11:53:50.217Z,29.5859,129.9756,Japan,4.2
2023-05-05T17:53:16.418Z,41.422,142.1245,Japan,4.4
2023-05-05T17:47:16.200Z,41.5095,141.9826,Japan,5.9
2023-05-05T16:01:50.657Z,42.9852,146.1184,Japan,4.5
2023-05-05T14:18:49.958Z,37.5102,137.2187,Japan,4.4
2023-05-05T12:58:03.876Z,37.4872,137.2752,Japan,5.6
2023-05-05T12:24:54.830Z,39.42,141.9781,Japan,4.6
2023-05-05T08:38:01.171Z,37.4752,137.3978,Japan,4.6
2023-05-05T05:53:36.934Z,37.5062,137.2324,Japan,4.8
2023-05-05T05:42:04.365Z,37.5476,137.2994,Japan,6.2
2023-05-04T22:07:47.661Z,25.9161,128.5195,Japan,4.3
2023-05-04T05:29:15.801Z,42.1297,140.8805,Japan,4.2
2023-05-03T21:54:24.904Z,36.7108,142.2723,Japan,4.1
2023-05-03T02:13:16.676Z,41.6883,144.335,Japan,4.5
2023-05-02T20:34:46.267Z,36.5894,141.1332,Japan,4.4
2023-05-02T11:24:53.305Z,44.7588,141.3335,Japan,4.1
2023-05-02T00:46:22.094Z,32.9453,140.1079,Japan,4.1
2023-05-01T18:56:15.983Z,37.8196,141.9374,Japan,4.2
2023-05-01T15:55:18.573Z,26.0156,128.6084,Japan,4.7
2023-05-01T15:20:18.863Z,37.849,141.9376,Japan,4.3
2023-05-01T07:59:37.739Z,25.9389,128.5511,Japan,5.3
2023-05-01T04:02:32.228Z,26.012,128.5116,Japan,5.0
2023-05-01T04:01:22.842Z,25.9261,128.5263,Japan,4.5
2023-05-01T03:50:48.672Z,26.0335,128.7003,Japan,4.9
2023-05-01T03:22:10.458Z,26.0161,128.4753,Japan,5.9
2023-05-01T03:12:59.370Z,25.997,128.4743,Japan,4.4
2023-05-01T02:34:41.384Z,25.976,128.5766,Japan,4.6
2023-05-01T02:30:31.635Z,26.0121,128.6108,Japan,4.5
2023-05-01T02:22:29.661Z,26.0019,128.5201,Japan,5.3
2023-05-01T02:21:02.085Z,26.0202,128.5306,Japan,5.1
2023-04-30T23:58:20.475Z,42.0642,142.471,Japan,4.5
2023-04-30T23:51:02.472Z,36.2566,141.1086,Japan,4.4
2023-04-30T22:34:17.164Z,29.3809,130.3405,Japan,4.4
2023-04-30T20:04:22.213Z,36.4188,140.6219,Japan,4.4
2023-04-30T12:21:43.203Z,35.4696,141.2927,Japan,4.3
2023-04-29T15:49:27.779Z,26.0572,128.5132,Japan,4.9
2023-04-29T05:07:51.899Z,26.0359,128.3524,Japan,4.4
2023-04-29T03:32:29.824Z,25.9914,128.5948,Japan,4.4
2023-04-29T03:31:22.960Z,25.9983,128.4928,Japan,4.6
2023-04-29T03:26:50.814Z,26.0136,128.5728,Japan,4.7
2023-04-28T18:04:48.666Z,33.6853,140.5739,Japan,4.4
2023-04-28T11:32:17.907Z,25.973,128.5989,Japan,4.4
2023-04-28T07:45:55.670Z,42.0108,142.6398,Japan,4.4
2023-04-27T22:08:54.312Z,26.3864,128.1259,Japan,4.5
2023-04-27T19:33:05.176Z,26.025,128.5922,Japan,4.4
2023-04-27T13:43:06.144Z,37.0818,141.1233,Japan,4.4
2023-04-27T10:04:32.868Z,26.0704,128.5333,Japan,4.4
2023-04-27T08:06:59.501Z,25.9913,128.5497,Japan,4.9
2023-04-27T07:43:37.769Z,26.0902,128.5561,Japan,5.3
2023-04-27T07:41:11.081Z,25.9338,128.5939,Japan,4.6
2023-04-27T01:40:33.480Z,41.572,141.9177,Japan,4.2
2023-04-26T18:30:35.043Z,26.5494,128.9741,Japan,4.4
2023-04-26T07:52:36.966Z,42.0682,142.5007,Japan,4.2
2023-04-25T20:25:36.784Z,30.5894,132.4054,Japan,4.3
2023-04-25T17:49:35.451Z,37.6894,141.8026,Japan,4.0
2023-04-25T13:31:59.805Z,40.0764,141.8156,Japan,4.4
2023-04-22T14:06:20.761Z,30.5878,132.4042,Japan,4.3
2023-04-22T01:41:35.847Z,37.3471,141.2384,Japan,4.4
2023-04-22T01:33:40.178Z,30.6207,132.4116,Japan,4.8
2023-04-22T01:00:43.545Z,30.6317,132.3989,Japan,4.8
2023-04-22T00:49:20.492Z,30.5012,132.3846,Japan,4.3
2023-04-21T23:46:58.932Z,30.6799,132.3499,Japan,4.6
2023-04-21T21:10:45.864Z,23.7918,123.4457,Japan,4.5
2023-04-21T16:09:55.670Z,24.9834,123.4561,Japan,4.5
2023-04-21T12:43:03.024Z,40.3631,142.3185,Japan,4.2
2023-04-21T08:39:15.858Z,30.602,132.3651,Japan,4.0
2023-04-21T07:38:22.331Z,30.6773,132.3406,Japan,4.5
2023-04-21T05:09:46.358Z,31.242,130.3113,Japan,4.2
2023-04-21T02:45:40.177Z,30.5552,132.3235,Japan,4.5
2023-04-20T19:18:07.498Z,30.5707,132.4598,Japan,4.1
2023-04-20T18:25:57.071Z,30.6226,132.4145,Japan,4.7
2023-04-20T14:50:24.591Z,30.6127,132.3939,Japan,4.6
2023-04-16T17:25:07.359Z,37.1899,141.4325,Japan,4.3
2023-04-16T11:11:37.629Z,25.8585,125.4371,Japan,4.6
2023-04-15T02:40:52.955Z,39.2516,142.4061,Japan,4.4
2023-04-13T00:55:08.769Z,37.4421,142.5675,Japan,4.4
2023-04-12T23:12:49.785Z,43.5428,145.7574,Japan,4.3
2023-04-12T08:45:55.660Z,37.0881,141.2152,Japan,4.3
2023-04-12T03:53:58.179Z,24.3214,125.1438,Japan,4.4
2023-04-11T20:35:20.638Z,37.0589,137.1531,Japan,3.9
2023-04-11T20:10:47.122Z,35.5656,140.2589,Japan,4.3
2023-04-11T15:38:10.261Z,42.6258,143.6978,Japan,4.6
2023-04-10T21:35:17.870Z,36.2269,141.4874,Japan,4.4
2023-04-09T18:45:36.800Z,24.3665,123.0428,Japan,4.9
2023-04-09T12:10:23.430Z,36.3005,141.3865,Japan,4.0
2023-04-08T15:40:14.414Z,42.2553,142.9919,Japan,4.2
2023-04-08T06:01:25.750Z,36.0445,139.5358,Japan,4.0
2023-04-07T15:49:03.627Z,25.5056,126.1397,Japan,4.6
2023-04-07T12:46:00.762Z,36.7558,141.4873,Japan,4.1
2023-04-04T21:24:17.248Z,35.1178,137.2091,Japan,4.2
2023-04-04T14:00:59.998Z,30.5969,131.1001,Japan,4.3
2023-04-04T07:11:18.632Z,38.1846,141.5798,Japan,4.0
2023-04-04T03:53:56.090Z,36.1027,140.6022,Japan,4.0
2023-04-02T08:34:26.302Z,36.45,140.5643,Japan,4.2
2023-04-02T04:14:08.897Z,36.2554,141.4699,Japan,4.4
2023-04-01T09:41:11.637Z,38.2883,138.7642,Japan,4.6
2023-03-31T19:33:13.967Z,38.6985,142.0457,Japan,4.3
2023-03-31T15:29:40.368Z,41.1562,142.7896,Japan,4.9
2023-03-30T15:29:21.326Z,33.0314,136.7305,Japan,4.2
2023-03-29T16:43:16.443Z,42.2589,144.9584,Japan,4.2
2023-03-29T08:53:58.378Z,30.3104,127.8929,Japan,4.9
2023-03-29T07:32:09.181Z,36.0301,137.0943,Japan,4.1
2023-03-28T23:48:45.601Z,36.3306,139.5527,Japan,3.9
2023-03-28T18:48:14.471Z,37.5022,137.2608,Japan,4.2
2023-03-28T03:30:05.190Z,35.0129,142.4931,Japan,4.3
2023-03-26T15:04:20.244Z,38.3345,141.6768,Japan,4.9
2023-03-26T14:33:03.732Z,38.3236,141.7243,Japan,4.2
2023-03-24T07:25:34.908Z,36.4058,140.3434,Japan,4.7
2023-03-22T08:23:46.612Z,40.2909,142.9516,Japan,4.3
2023-03-22T07:42:58.666Z,40.3731,142.9504,Japan,4.4
2023-03-22T07:36:58.890Z,40.2815,143.1497,Japan,5.6
2023-03-22T03:19:15.417Z,33.3043,137.7463,Japan,4.2
2023-03-22T01:46:41.453Z,29.3124,130.4585,Japan,4.6
2023-03-20T21:28:39.017Z,42.2981,142.9042,Japan,4.5
2023-03-20T12:06:19.206Z,36.0825,142.3012,Japan,4.6
2023-03-20T01:59:22.842Z,35.455,140.9403,Japan,4.6
2023-03-14T21:39:05.010Z,35.4658,140.2166,Japan,4.2
2023-03-14T21:05:08.655Z,36.0485,139.7601,Japan,4.3
2023-03-14T04:36:45.947Z,37.9164,141.9044,Japan,4.3
2023-03-13T20:35:35.035Z,39.8224,141.7168,Japan,4.3
2023-03-12T21:17:52.366Z,29.4559,130.7241,Japan,4.7
2023-03-12T20:25:34.100Z,39.5736,142.3764,Japan,4.2
2023-03-12T04:41:10.947Z,29.3854,130.8592,Japan,4.3
2023-03-12T01:06:04.554Z,43.5116,145.103,Japan,4.1
2023-03-11T23:39:15.992Z,26.676,126.936,Japan,4.9
2023-03-11T09:18:37.225Z,37.9532,140.5604,Japan,4.0
2023-03-10T20:13:45.486Z,35.7034,140.1093,Japan,4.6
2023-03-10T20:12:39.029Z,42.182,142.9465,Japan,4.8
2023-03-09T20:57:20.390Z,25.0565,124.2878,Japan,4.0
2023-03-09T14:14:03.769Z,34.6381,141.38,Japan,4.6
2023-03-08T18:32:20.420Z,23.9272,122.6314,Japan,4.5
2023-03-08T13:48:45.033Z,36.3756,140.4492,Japan,4.5
2023-03-08T06:53:02.356Z,36.3674,142.6587,Japan,4.1
2023-03-06T22:24:47.998Z,42.3233,144.5598,Japan,5.2
2023-03-06T21:07:27.404Z,42.3499,141.764,Japan,4.5
2023-03-06T00:46:34.891Z,34.3536,136.9453,Japan,4.0
2023-03-04T13:13:57.008Z,25.1919,128.3415,Japan,4.9
2023-03-02T08:51:50.859Z,33.266,139.4492,Japan,4.4
2023-03-02T07:18:59.930Z,32.4914,135.7364,Japan,4.5
2023-03-02T06:47:40.400Z,33.2865,139.5226,Japan,5.0
2023-03-01T17:21:30.327Z,35.8845,140.8355,Japan,4.5
2023-02-28T21:41:02.349Z,29.2903,130.5327,Japan,4.1
2023-02-28T16:51:50.263Z,35.3309,136.7977,Japan,4.2
2023-02-28T15:48:02.985Z,35.6758,140.7378,Japan,4.5
2023-02-28T11:12:08.737Z,32.932,141.7018,Japan,5.2
2023-02-28T11:09:41.283Z,42.3525,144.4147,Japan,4.8
2023-02-28T08:08:11.428Z,27.0982,126.8241,Japan,4.1
2023-02-28T03:55:10.518Z,35.8736,140.9826,Japan,4.7
2023-02-27T18:56:10.001Z,38.5684,142.0511,Japan,4.6
2023-02-27T02:45:18.228Z,30.1103,131.0091,Japan,4.1
2023-02-26T19:05:10.642Z,42.2682,146.5158,Japan,4.2
2023-02-26T09:51:16.716Z,37.4449,141.5225,Japan,4.2
2023-02-25T10:25:44.311Z,27.1053,126.7351,Japan,5.0
2023-02-25T09:16:38.620Z,24.5731,124.9373,Japan,4.4
2023-02-25T03:49:13.695Z,34.898,140.0785,Japan,4.6
2023-02-25T00:49:00.859Z,39.0723,141.8127,Japan,4.1
2023-02-24T13:45:49.746Z,37.3376,134.9748,Japan,4.0
2023-02-23T21:49:18.266Z,40.5628,139.4892,Japan,4.1
2023-02-23T19:23:38.557Z,39.6657,142.0799,Japan,4.3
2023-02-21T17:00:19.694Z,25.0636,123.3732,Japan,4.5
2023-02-20T22:11:55.937Z,26.0661,125.6175,Japan,4.2
2023-02-19T18:55:42.999Z,42.7956,143.121,Japan,5.0
2023-02-19T08:50:17.833Z,37.0134,141.3369,Japan,4.1
2023-02-17T10:38:45.835Z,34.0568,130.3669,Japan,4.4
2023-02-17T03:59:53.576Z,40.2781,142.1305,Japan,4.1
2023-02-17T01:46:34.233Z,26.5537,128.6692,Japan,5.2
2023-02-17T01:29:25.018Z,26.0585,123.4775,Japan,4.2
2023-02-14T03:08:57.315Z,37.9138,144.4757,Japan,4.5
2023-02-13T18:18:54.427Z,42.4829,145.0971,Japan,4.8
2023-02-13T01:02:42.867Z,37.695,141.6575,Japan,4.6
2023-02-12T18:44:32.206Z,40.4059,141.5982,Japan,4.3
2023-02-11T10:45:00.492Z,33.5051,137.3979,Japan,4.2
2023-02-11T08:43:59.507Z,42.7082,141.3567,Japan,4.3
2023-02-09T18:30:22.381Z,45.0572,141.6443,Japan,4.5
2023-02-09T05:26:42.103Z,29.3184,130.5088,Japan,4.3
2023-02-08T06:39:01.852Z,43.0018,145.3508,Japan,4.4
2023-02-08T01:08:02.261Z,33.6464,137.2662,Japan,4.2
2023-02-06T03:32:15.714Z,26.5281,125.9397,Japan,4.2
2023-02-05T22:08:48.098Z,24.5842,123.5063,Japan,4.6
2023-02-05T07:23:38.479Z,33.8956,142.6431,Japan,4.4
2023-02-05T07:13:24.733Z,35.9252,139.8597,Japan,4.4
2023-02-05T02:09:43.699Z,32.7725,141.7512,Japan,4.4
2023-02-02T17:58:23.483Z,38.622,142.041,Japan,4.1
2023-02-02T10:39:55.261Z,26.6426,129.5647,Japan,4.3
2023-02-02T00:18:53.796Z,38.7397,142.9521,Japan,4.3
2023-02-01T07:34:22.258Z,29.33,130.53,Japan,4.2
2023-01-30T19:15:43.487Z,37.8497,142.1119,Japan,4.5
2023-01-30T10:25:12.698Z,23.2239,123.905,Japan,5.1
2023-01-30T00:32:10.301Z,36.3618,139.8797,Japan,4.3
2023-01-29T12:19:47.177Z,35.3532,139.2937,Japan,4.7
2023-01-27T06:03:43.600Z,37.8662,141.6833,Japan,4.2
2023-01-26T13:56:49.919Z,23.1742,123.4212,Japan,4.9
2023-01-25T01:00:49.643Z,37.5882,141.6818,Japan,4.9
2023-01-23T07:39:43.371Z,23.9154,122.5742,Japan,4.2
2023-01-23T04:35:06.098Z,24.1693,125.2957,Japan,4.2
2023-01-22T13:16:21.809Z,42.5955,146.6294,Japan,4.4
2023-01-22T01:58:59.676Z,28.2639,130.0506,Japan,4.3
2023-01-21T11:14:29.784Z,37.1807,141.5525,Japan,4.3
2023-01-20T18:05:41.219Z,37.7473,141.566,Japan,4.5
2023-01-20T12:41:42.991Z,34.4397,141.7096,Japan,4.3
2023-01-20T05:48:28.582Z,38.9239,142.1003,Japan,5.0
2023-01-19T03:25:23.797Z,33.7343,137.2383,Japan,4.5
2023-01-19T00:58:43.069Z,36.3005,141.9726,Japan,4.2
2023-01-18T19:01:06.785Z,43.0811,142.2161,Japan,4.1
2023-01-18T04:33:26.564Z,24.7915,124.8538,Japan,4.8
2023-01-18T03:26:32.922Z,24.7752,125.4156,Japan,4.6
2023-01-17T13:39:00.079Z,30.1983,130.9092,Japan,4.3
2023-01-17T12:59:29.485Z,30.0294,131.0606,Japan,4.6
2023-01-17T11:06:51.296Z,24.3167,125.2224,Japan,4.2
2023-01-17T07:48:02.047Z,35.9262,140.1869,Japan,4.3
2023-01-17T07:37:56.479Z,44.0252,142.3651,Japan,4.4
2023-01-16T12:10:23.935Z,43.2947,144.4407,Japan,4.3
2023-01-16T02:24:51.163Z,25.0131,125.7694,Japan,4.5
2023-01-15T16:25:27.414Z,41.165,142.3275,Japan,4.8
2023-01-15T11:37:34.238Z,25.0491,125.8117,Japan,5.0
2023-01-14T23:30:48.136Z,39.8623,143.0784,Japan,4.5
2023-01-14T04:20:22.683Z,31.9508,138.0176,Japan,4.2
2023-01-12T21:13:58.958Z,37.4773,137.3197,Japan,4.0
2023-01-11T16:19:38.252Z,35.3383,141.0673,Japan,4.9
2023-01-11T07:21:45.869Z,25.8265,128.3839,Japan,4.3
2023-01-11T03:19:44.834Z,35.4541,139.2024,Japan,3.8
2023-01-10T08:04:44.735Z,38.6783,141.9108,Japan,4.1
2023-01-09T17:08:50.474Z,33.4069,142.1393,Japan,4.2
2023-01-09T08:41:57.611Z,42.1468,144.7675,Japan,4.1
2023-01-09T08:37:57.242Z,41.677,143.4264,Japan,4.1
2023-01-08T01:16:26.095Z,37.0889,141.4075,Japan,4.6
2023-01-08T00:32:43.639Z,36.4673,142.8207,Japan,4.3
2023-01-07T14:42:38.037Z,37.48,141.643,Japan,4.7
2023-01-06T22:27:29.832Z,42.1719,144.9987,Japan,4.5
2023-01-06T04:44:03.427Z,37.4215,137.1761,Japan,4.8
2023-01-05T20:19:38.003Z,28.1765,127.9378,Japan,4.4
2023-01-05T07:53:34.169Z,42.1538,142.0984,Japan,4.3
2023-01-04T10:40:01.804Z,42.7635,140.8293,Japan,4.2
2023-01-03T07:08:35.706Z,40.2108,142.6435,Japan,5.1
2023-01-02T18:47:26.446Z,36.009,139.9001,Japan,4.4
2023-01-02T15:56:16.023Z,36.5797,142.4842,Japan,4.5
2023-01-02T15:37:15.905Z,31.8534,131.5447,Japan,4.2
2023-01-02T08:34:06.753Z,41.1875,140.2171,Japan,4.2
2023-01-01T08:47:06.399Z,23.9374,122.5711,Japan,4.1
2022-12-31T03:01:44.529Z,29.2989,130.4746,Japan,4.5
2022-12-30T14:10:06.152Z,36.1139,139.8576,Japan,4.4
2022-12-30T11:00:19.549Z,29.2691,130.3861,Japan,4.0
2022-12-29T01:16:46.316Z,29.2893,130.4675,Japan,4.4
2022-12-29T00:48:56.583Z,29.216,130.5579,Japan,4.5
2022-12-29T00:36:03.050Z,29.208,130.6175,Japan,5.1
2022-12-28T22:26:15.077Z,44.1862,140.7171,Japan,4.3
2022-12-28T16:47:09.471Z,33.4622,133.9125,Japan,4.3
2022-12-27T18:51:17.408Z,37.821,141.8199,Japan,4.6
2022-12-27T14:48:11.854Z,38.3241,141.9852,Japan,4.3
2022-12-27T00:09:34.247Z,35.2898,139.9209,Japan,4.4
2022-12-26T23:44:34.503Z,37.6393,141.9524,Japan,4.5
2022-12-24T17:12:26.256Z,37.8814,141.7036,Japan,4.0
2022-12-22T16:39:58.702Z,41.5245,140.4836,Japan,5.0
2022-12-19T12:12:42.406Z,39.911,143.8396,Japan,4.3
2022-12-18T15:18:26.801Z,30.3387,131.1199,Japan,4.4
2022-12-18T15:02:04.441Z,35.3554,140.3617,Japan,4.5
2022-12-18T14:19:38.532Z,30.3923,131.0718,Japan,4.8
2022-12-18T07:01:52.117Z,26.7769,126.612,Japan,5.1
2022-12-17T18:07:57.633Z,31.7711,131.2924,Japan,4.8
2022-12-17T18:06:02.988Z,31.7958,131.6429,Japan,5.6
2022-12-16T03:08:48.580Z,24.3113,125.284,Japan,4.5
2022-12-16T03:04:47.334Z,24.0995,125.262,Japan,4.4
2022-12-16T00:25:11.135Z,36.0269,139.7392,Japan,4.4
2022-12-15T23:48:01.467Z,40.3866,143.3786,Japan,4.8
2022-12-15T06:58:46.918Z,42.7932,140.2739,Japan,4.1
2022-12-15T04:30:41.763Z,42.8462,140.3133,Japan,4.6
2022-12-14T18:47:46.602Z,41.1186,143.2022,Japan,4.7
2022-12-13T15:08:52.491Z,38.4482,142.186,Japan,4.4
2022-12-13T14:25:17.214Z,27.5074,129.5492,Japan,5.6
2022-12-13T05:55:08.077Z,39.2313,142.894,Japan,4.3
2022-12-12T21:44:23.952Z,31.9642,137.889,Japan,4.0
2022-12-11T20:29:25.978Z,39.4407,142.012,Japan,4.6
2022-12-11T12:43:41.946Z,41.7719,144.4932,Japan,4.7
2022-12-11T12:03:17.850Z,41.7616,144.3778,Japan,4.9
2022-12-11T09:46:38.250Z,37.2172,141.663,Japan,4.8
2022-12-11T02:08:03.683Z,24.6694,127.6888,Japan,4.5
2022-12-10T23:53:35.984Z,32.8768,141.6183,Japan,4.8
2022-12-09T22:44:34.917Z,27.4554,128.6212,Japan,4.4
2022-12-09T21:37:01.253Z,35.6712,139.8666,Japan,4.1
2022-12-09T03:46:53.821Z,36.6897,137.5665,Japan,4.1
2022-12-09T01:57:12.439Z,43.8314,141.8914,Japan,4.2
2022-12-08T03:56:42.355Z,38.8711,142.3197,Japan,4.3
2022-12-08T02:42:52.683Z,33.5746,140.1496,Japan,4.5
2022-12-07T14:48:59.218Z,36.9027,141.28,Japan,4.1
2022-12-07T04:06:31.347Z,37.079,141.3795,Japan,4.0
2022-12-06T20:39:55.799Z,36.4215,140.9664,Japan,4.5
2022-12-05T15:20:56.494Z,41.0879,142.3257,Japan,4.8
2022-12-05T06:54:37.233Z,37.4608,142.0862,Japan,4.2
2022-12-04T20:27:09.530Z,31.3813,132.4033,Japan,4.8
2022-12-03T22:21:03.475Z,37.1377,142.5728,Japan,4.2
2022-12-03T18:29:56.984Z,41.1549,140.0108,Japan,4.1
2022-12-03T10:21:53.038Z,42.198,141.9382,Japan,4.2
2022-12-02T12:04:30.291Z,35.3699,140.4242,Japan,4.5
2022-12-01T10:28:55.733Z,28.8566,130.879,Japan,4.4
2022-12-01T04:54:40.065Z,40.4901,143.9081,Japan,4.9
2022-12-01T03:36:58.451Z,40.5151,143.8448,Japan,4.8
2022-11-30T23:47:22.905Z,27.1289,127.5571,Japan,4.3
2022-11-30T18:10:30.406Z,40.2398,142.1853,Japan,4.5
2022-11-30T08:07:01.407Z,37.4506,137.2007,Japan,4.6
2022-11-30T06:51:47.826Z,33.5579,141.4069,Japan,4.4
